nohup: ignoring input
Namespace(adam_betas='(0.9, 0.997)', adam_eps=1e-09, adaptive_softmax_cutoff=None, amp=True, amp_level='O2', arch='transformer_wmt_en_de_big_t2t', attention_dropout=0.1, beam=4, bpe_codes=None, buffer_size=64, clip_norm=0.0, cpu=False, criterion='label_smoothed_cross_entropy', data='/data/wmt14_en_de_joined_dict', decoder_attention_heads=16, decoder_embed_dim=1024, decoder_embed_path=None, decoder_ffn_embed_dim=4096, decoder_layers=6, decoder_learned_pos=False, decoder_normalize_before=True, device_id=0, distributed_backend='nccl', distributed_init_method=None, distributed_port=-1, distributed_rank=0, distributed_world_size=1, do_sanity_check=False, dropout=0.1, enable_parallel_backward_allred_opt=False, enable_parallel_backward_allred_opt_correctness_check=False, encoder_attention_heads=16, encoder_embed_dim=1024, encoder_embed_path=None, encoder_ffn_embed_dim=4096, encoder_layers=6, encoder_learned_pos=False, encoder_normalize_before=True, fp16=False, fuse_dropout_add=False, fuse_layer_norm=True, fuse_relu_dropout=False, gen_subset='test', keep_interval_updates=-1, label_smoothing=0.1, left_pad_source=True, left_pad_target=False, lenpen=1, local_rank=0, log_interval=10, lr=[0.0006], lr_scheduler='inverse_sqrt', lr_shrink=0.1, max_epoch=1, max_len_a=0, max_len_b=200, max_positions=(1024, 1024), max_sentences=None, max_sentences_valid=None, max_source_positions=1024, max_target_positions=1024, max_tokens=5120, max_update=0, min_len=1, min_loss_scale=0.0001, min_lr=0.0, model_overrides='{}', momentum=0.99, nbest=1, no_beamable_mm=False, no_early_stop=False, no_epoch_checkpoints=True, no_save=False, no_token_positional_embeddings=False, num_shards=1, online_eval=False, optimizer='adam', pad_sequence=1, parallel_backward_allred_opt_threshold=0, path=None, prefix_size=0, print_alignment=False, profile=False, profiler_file=None, profiler_steps=100, quiet=False, raw_text=False, relu_dropout=0.1, remove_bpe=None, replace_unk=None, restore_file='checkpoint_last.pt', sampling=False, sampling_temperature=1, sampling_topk=-1, save_dir='/results', save_interval=1, save_interval_updates=0, save_predictions=False, score_reference=False, seed=1, sentence_avg=False, sentencepiece=False, shard_id=0, share_all_embeddings=True, share_decoder_input_output_embed=False, skip_invalid_size_inputs_valid_test=False, source_lang=None, stat_file='/results/run_log.json', target_bleu=0.0, target_lang=None, test_cased_bleu=False, train_subset='train', unkpen=0, unnormalized=False, update_freq=[1], valid_subset='valid', validate_interval=1, warmup_init_lr=0.0, warmup_updates=4000, weight_decay=0.0)
| [en] dictionary: 33712 types
| [de] dictionary: 33712 types
| /data/wmt14_en_de_joined_dict train 4575637 examples
| /data/wmt14_en_de_joined_dict valid 3000 examples
| /data/wmt14_en_de_joined_dict test 3003 examples
| num. model params: 210808832
Selected optimization level O2:  FP16 training with FP32 batchnorm and FP32 master weights.

Defaults for this optimization level are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : dynamic
Processing user overrides (additional kwargs that are not None)...
After processing overrides, optimization options are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : dynamic
| model transformer_wmt_en_de_big_t2t, criterion LabelSmoothedCrossEntropyCriterion
| training on 1 GPUs
| max tokens per GPU = 5120 and max sentences per GPU = None
| Sentences are being padded to multiples of: 1
| Sentences are being padded to multiples of: 1
| Sentences are being padded to multiples of: 1
Gradient overflow.  Skipping step, loss scaler 0 reducing loss scale to 8192.0
Gradient overflow.  Skipping step, loss scaler 0 reducing loss scale to 4096.0
Gradient overflow.  Skipping step, loss scaler 0 reducing loss scale to 2048.0
Gradient overflow.  Skipping step, loss scaler 0 reducing loss scale to 1024.0
Gradient overflow.  Skipping step, loss scaler 0 reducing loss scale to 512.0
Gradient overflow.  Skipping step, loss scaler 0 reducing loss scale to 256.0
Gradient overflow.  Skipping step, loss scaler 0 reducing loss scale to 128.0
Gradient overflow.  Skipping step, loss scaler 0 reducing loss scale to 64.0
Transformer | epoch 0 | step 10 |avg loss 16.126 |avg tokens 4746.000 |tokens/s 35038.571 |walltime 12.191 |
Transformer | epoch 0 | step 25100 |avg loss 5.031 |avg tokens 4125.400 |tokens/s 30791.511 |walltime 3447.669 |
Transformer | epoch 0 | step 25110 |avg loss 4.984 |avg tokens 4558.200 |tokens/s 33343.001 |walltime 3449.036 |
Transformer | epoch 0 | step 25120 |avg loss 5.136 |avg tokens 4436.000 |tokens/s 33835.489 |walltime 3450.347 |
Transformer | epoch 0 | step 25130 |avg loss 6.082 |avg tokens 4930.400 |tokens/s 36393.586 |walltime 3451.702 |
Transformer | epoch 0 | step 25140 |avg loss 5.106 |avg tokens 4526.900 |tokens/s 33065.292 |walltime 3453.071 |
Transformer | epoch 0 | step 25150 |avg loss 5.508 |avg tokens 3991.300 |tokens/s 30408.242 |walltime 3454.383 |
Transformer | epoch 0 | step 25160 |avg loss 5.239 |avg tokens 4279.500 |tokens/s 32236.492 |walltime 3455.711 |
Transformer | epoch 0 | step 25170 |avg loss 5.340 |avg tokens 4781.500 |tokens/s 35452.488 |walltime 3457.059 |
Transformer | epoch 0 | step 25180 |avg loss 4.898 |avg tokens 4757.600 |tokens/s 34566.168 |walltime 3458.436 |
Transformer | epoch 0 | step 25190 |avg loss 5.970 |avg tokens 4627.800 |tokens/s 35633.740 |walltime 3459.735 |
Transformer | epoch 0 | step 25200 |avg loss 4.774 |avg tokens 4258.400 |tokens/s 30735.296 |walltime 3461.120 |
Transformer | epoch 0 | step 25210 |avg loss 4.775 |avg tokens 4871.200 |tokens/s 35306.197 |walltime 3462.500 |
Transformer | epoch 0 | step 25220 |avg loss 4.961 |avg tokens 4300.300 |tokens/s 31435.604 |walltime 3463.868 |
Transformer | epoch 0 | step 25230 |avg loss 5.649 |avg tokens 4319.100 |tokens/s 32956.291 |walltime 3465.178 |
Transformer | epoch 0 | step 25240 |avg loss 4.641 |avg tokens 4603.600 |tokens/s 32632.196 |walltime 3466.589 |
Transformer | epoch 0 | step 25250 |avg loss 4.653 |avg tokens 4915.200 |tokens/s 34034.718 |walltime 3468.033 |
Transformer | epoch 0 | step 25260 |avg loss 4.692 |avg tokens 4599.200 |tokens/s 32271.574 |walltime 3469.458 |
Transformer | epoch 0 | step 25270 |avg loss 5.528 |avg tokens 4558.900 |tokens/s 33155.665 |walltime 3470.833 |
Transformer | epoch 0 | step 25280 |avg loss 5.242 |avg tokens 4131.000 |tokens/s 30407.311 |walltime 3472.192 |
Transformer | epoch 0 | step 25290 |avg loss 5.034 |avg tokens 4359.200 |tokens/s 32301.822 |walltime 3473.541 |
Transformer | epoch 0 | step 25300 |avg loss 5.035 |avg tokens 4624.100 |tokens/s 33487.834 |walltime 3474.922 |
Transformer | epoch 0 | step 25310 |avg loss 5.228 |avg tokens 4722.100 |tokens/s 34666.982 |walltime 3476.284 |
Transformer | epoch 0 | step 25320 |avg loss 4.622 |avg tokens 4533.400 |tokens/s 32361.509 |walltime 3477.685 |
Transformer | epoch 0 | step 25330 |avg loss 4.950 |avg tokens 4585.700 |tokens/s 33112.655 |walltime 3479.070 |
Transformer | epoch 0 | step 25340 |avg loss 5.710 |avg tokens 3884.900 |tokens/s 30698.831 |walltime 3480.336 |
Transformer | epoch 0 | step 25350 |avg loss 5.403 |avg tokens 4475.800 |tokens/s 32932.137 |walltime 3481.695 |
Transformer | epoch 0 | step 25360 |avg loss 4.415 |avg tokens 4821.500 |tokens/s 33013.685 |walltime 3483.155 |
Transformer | epoch 0 | step 25370 |avg loss 5.057 |avg tokens 4203.800 |tokens/s 30772.264 |walltime 3484.521 |
Transformer | epoch 0 | step 25380 |avg loss 4.772 |avg tokens 4555.700 |tokens/s 33048.933 |walltime 3485.900 |
Transformer | epoch 0 | step 25390 |avg loss 5.629 |avg tokens 4758.400 |tokens/s 35227.396 |walltime 3487.251 |
Transformer | epoch 0 | step 25400 |avg loss 4.978 |avg tokens 4794.600 |tokens/s 34063.684 |walltime 3488.658 |
Transformer | epoch 0 | step 25410 |avg loss 5.873 |avg tokens 4508.600 |tokens/s 33484.602 |walltime 3490.005 |
Transformer | epoch 0 | step 25420 |avg loss 4.785 |avg tokens 4711.300 |tokens/s 33458.762 |walltime 3491.413 |
Transformer | epoch 0 | step 25430 |avg loss 5.452 |avg tokens 4128.700 |tokens/s 31878.670 |walltime 3492.708 |
Transformer | epoch 0 | step 25440 |avg loss 5.292 |avg tokens 4371.500 |tokens/s 32901.493 |walltime 3494.037 |
Transformer | epoch 0 | step 25450 |avg loss 5.054 |avg tokens 4219.100 |tokens/s 31524.283 |walltime 3495.375 |
Transformer | epoch 0 | step 25460 |avg loss 5.280 |avg tokens 4242.300 |tokens/s 31665.386 |walltime 3496.715 |
Transformer | epoch 0 | step 25470 |avg loss 4.862 |avg tokens 4502.000 |tokens/s 32874.824 |walltime 3498.084 |
Transformer | epoch 0 | step 25480 |avg loss 4.930 |avg tokens 4385.300 |tokens/s 32049.516 |walltime 3499.452 |
Transformer | epoch 0 | step 25490 |avg loss 5.215 |avg tokens 4399.300 |tokens/s 31958.956 |walltime 3500.829 |
Transformer | epoch 0 | step 25500 |avg loss 5.116 |avg tokens 4671.300 |tokens/s 34928.562 |walltime 3502.166 |
Transformer | epoch 0 | step 25510 |avg loss 5.724 |avg tokens 4085.100 |tokens/s 30031.490 |walltime 3503.527 |
Transformer | epoch 0 | step 25520 |avg loss 4.842 |avg tokens 4458.400 |tokens/s 32513.159 |walltime 3504.898 |
Transformer | epoch 0 | step 25530 |avg loss 4.750 |avg tokens 4484.200 |tokens/s 31444.002 |walltime 3506.324 |
Transformer | epoch 0 | step 25540 |avg loss 5.116 |avg tokens 4480.200 |tokens/s 32291.521 |walltime 3507.711 |
Transformer | epoch 0 | step 25550 |avg loss 4.580 |avg tokens 4742.000 |tokens/s 31903.261 |walltime 3509.198 |
Transformer | epoch 0 | step 25560 |avg loss 5.225 |avg tokens 4231.800 |tokens/s 31960.569 |walltime 3510.522 |
Transformer | epoch 0 | step 25570 |avg loss 4.974 |avg tokens 4499.400 |tokens/s 33038.458 |walltime 3511.884 |
Transformer | epoch 0 | step 25580 |avg loss 5.140 |avg tokens 4590.500 |tokens/s 34497.168 |walltime 3513.214 |
Transformer | epoch 0 | step 25590 |avg loss 5.042 |avg tokens 4464.500 |tokens/s 33506.495 |walltime 3514.547 |
Transformer | epoch 0 | step 25600 |avg loss 5.516 |avg tokens 4132.000 |tokens/s 30639.053 |walltime 3515.895 |
Transformer | epoch 0 | step 25610 |avg loss 4.858 |avg tokens 4424.700 |tokens/s 33193.995 |walltime 3517.228 |
Transformer | epoch 0 | step 25620 |avg loss 4.436 |avg tokens 4524.000 |tokens/s 31064.209 |walltime 3518.685 |
Transformer | epoch 0 | step 25630 |avg loss 5.387 |avg tokens 4175.200 |tokens/s 31207.907 |walltime 3520.023 |
Transformer | epoch 0 | step 25640 |avg loss 4.826 |avg tokens 4570.500 |tokens/s 33443.835 |walltime 3521.389 |
Transformer | epoch 0 | step 25650 |avg loss 5.631 |avg tokens 4093.700 |tokens/s 30791.359 |walltime 3522.719 |
Transformer | epoch 0 | step 25660 |avg loss 4.738 |avg tokens 4639.200 |tokens/s 34274.655 |walltime 3524.072 |
Transformer | epoch 0 | step 25670 |avg loss 5.049 |avg tokens 4726.600 |tokens/s 34526.287 |walltime 3525.441 |
Transformer | epoch 0 | step 25680 |avg loss 5.324 |avg tokens 4250.500 |tokens/s 32711.075 |walltime 3526.741 |
Transformer | epoch 0 | step 25690 |avg loss 5.078 |avg tokens 4597.300 |tokens/s 34151.671 |walltime 3528.087 |
Transformer | epoch 0 | step 25700 |avg loss 5.039 |avg tokens 4627.900 |tokens/s 34357.014 |walltime 3529.434 |
Transformer | epoch 0 | step 25710 |avg loss 4.744 |avg tokens 4888.200 |tokens/s 35269.729 |walltime 3530.820 |
Transformer | epoch 0 | step 25720 |avg loss 5.400 |avg tokens 4208.100 |tokens/s 31324.613 |walltime 3532.163 |
Transformer | epoch 0 | step 25730 |avg loss 4.919 |avg tokens 4768.500 |tokens/s 33616.746 |walltime 3533.582 |
Transformer | epoch 0 | step 25740 |avg loss 4.950 |avg tokens 4719.300 |tokens/s 33900.562 |walltime 3534.974 |
Transformer | epoch 0 | step 25750 |avg loss 5.146 |avg tokens 4229.000 |tokens/s 30379.915 |walltime 3536.366 |
Transformer | epoch 0 | step 25760 |avg loss 4.964 |avg tokens 4810.200 |tokens/s 34626.415 |walltime 3537.755 |
Transformer | epoch 0 | step 25770 |avg loss 5.199 |avg tokens 4566.000 |tokens/s 34406.230 |walltime 3539.082 |
Transformer | epoch 0 | step 25780 |avg loss 4.986 |avg tokens 4337.500 |tokens/s 32316.322 |walltime 3540.424 |
Transformer | epoch 0 | step 25790 |avg loss 4.749 |avg tokens 4782.500 |tokens/s 33875.409 |walltime 3541.836 |
Transformer | epoch 0 | step 25800 |avg loss 4.877 |avg tokens 4582.100 |tokens/s 33089.160 |walltime 3543.221 |
Transformer | epoch 0 | step 25810 |avg loss 5.118 |avg tokens 4549.400 |tokens/s 32168.273 |walltime 3544.635 |
Transformer | epoch 0 | step 25820 |avg loss 5.284 |avg tokens 4246.200 |tokens/s 30858.345 |walltime 3546.011 |
Transformer | epoch 0 | step 25830 |avg loss 4.623 |avg tokens 4847.800 |tokens/s 34127.287 |walltime 3547.432 |
Transformer | epoch 0 | step 25840 |avg loss 4.848 |avg tokens 4341.200 |tokens/s 31766.903 |walltime 3548.798 |
Transformer | epoch 0 | step 25850 |avg loss 5.107 |avg tokens 4386.300 |tokens/s 32082.450 |walltime 3550.165 |
Transformer | epoch 0 | step 25860 |avg loss 4.690 |avg tokens 4413.100 |tokens/s 31671.160 |walltime 3551.559 |
Transformer | epoch 0 | step 25870 |avg loss 4.377 |avg tokens 4831.600 |tokens/s 33005.157 |walltime 3553.023 |
Transformer | epoch 0 | step 25880 |avg loss 4.541 |avg tokens 4746.400 |tokens/s 32232.101 |walltime 3554.495 |
Transformer | epoch 0 | step 25890 |avg loss 5.436 |avg tokens 4425.600 |tokens/s 32140.177 |walltime 3555.872 |
Transformer | epoch 0 | step 25900 |avg loss 4.498 |avg tokens 4755.200 |tokens/s 33677.647 |walltime 3557.284 |
Transformer | epoch 0 | step 25910 |avg loss 5.245 |avg tokens 4807.900 |tokens/s 35401.106 |walltime 3558.642 |
Transformer | epoch 0 | step 25920 |avg loss 5.812 |avg tokens 4087.900 |tokens/s 30659.762 |walltime 3559.976 |
Transformer | epoch 0 | step 25930 |avg loss 4.774 |avg tokens 4707.900 |tokens/s 33461.437 |walltime 3561.383 |
Transformer | epoch 0 | step 25940 |avg loss 4.887 |avg tokens 4730.400 |tokens/s 33436.018 |walltime 3562.797 |
Transformer | epoch 0 | step 25950 |avg loss 4.542 |avg tokens 4736.800 |tokens/s 32631.481 |walltime 3564.249 |
Transformer | epoch 0 | step 25960 |avg loss 4.952 |avg tokens 4511.400 |tokens/s 31979.450 |walltime 3565.660 |
Transformer | epoch 0 | step 25970 |avg loss 4.327 |avg tokens 4806.900 |tokens/s 32696.420 |walltime 3567.130 |
Transformer | epoch 0 | step 25980 |avg loss 5.247 |avg tokens 4140.600 |tokens/s 30625.470 |walltime 3568.482 |
Transformer | epoch 0 | step 25990 |avg loss 5.048 |avg tokens 4459.300 |tokens/s 32719.625 |walltime 3569.845 |
Transformer | epoch 0 | step 26000 |avg loss 4.932 |avg tokens 4599.600 |tokens/s 33474.383 |walltime 3571.219 |
Transformer | epoch 0 | step 26010 |avg loss 4.591 |avg tokens 4850.500 |tokens/s 34938.727 |walltime 3572.607 |
Transformer | epoch 0 | step 26020 |avg loss 5.202 |avg tokens 4189.800 |tokens/s 32243.945 |walltime 3573.907 |
Transformer | epoch 0 | step 26030 |avg loss 5.954 |avg tokens 4051.600 |tokens/s 31722.666 |walltime 3575.184 |
Transformer | epoch 0 | step 26040 |avg loss 4.639 |avg tokens 4989.000 |tokens/s 35184.931 |walltime 3576.602 |
Transformer | epoch 0 | step 26050 |avg loss 4.415 |avg tokens 4871.900 |tokens/s 34416.420 |walltime 3578.017 |
Transformer | epoch 0 | step 26060 |avg loss 5.673 |avg tokens 4266.500 |tokens/s 33086.792 |walltime 3579.307 |
Transformer | epoch 0 | step 26070 |avg loss 4.698 |avg tokens 4708.000 |tokens/s 33810.073 |walltime 3580.699 |
Transformer | epoch 0 | step 26080 |avg loss 4.824 |avg tokens 4741.600 |tokens/s 35433.457 |walltime 3582.038 |
Transformer | epoch 0 | step 26090 |avg loss 4.956 |avg tokens 4528.000 |tokens/s 32130.402 |walltime 3583.447 |
Transformer | epoch 0 | step 26100 |avg loss 4.857 |avg tokens 4451.400 |tokens/s 32411.641 |walltime 3584.820 |
Transformer | epoch 0 | step 26110 |avg loss 4.644 |avg tokens 4534.500 |tokens/s 32439.511 |walltime 3586.218 |
Transformer | epoch 0 | step 26120 |avg loss 5.059 |avg tokens 4276.800 |tokens/s 32642.779 |walltime 3587.528 |
Transformer | epoch 0 | step 26130 |avg loss 5.248 |avg tokens 4219.600 |tokens/s 30678.670 |walltime 3588.904 |
Transformer | epoch 0 | step 26140 |avg loss 5.343 |avg tokens 4341.000 |tokens/s 32441.517 |walltime 3590.242 |
Transformer | epoch 0 | step 26150 |avg loss 4.596 |avg tokens 4816.800 |tokens/s 33960.566 |walltime 3591.660 |
Transformer | epoch 0 | step 26160 |avg loss 5.821 |avg tokens 3671.700 |tokens/s 28790.398 |walltime 3592.935 |
Transformer | epoch 0 | step 26170 |avg loss 5.008 |avg tokens 4586.900 |tokens/s 33770.788 |walltime 3594.294 |
Transformer | epoch 0 | step 26180 |avg loss 4.858 |avg tokens 4664.800 |tokens/s 32978.860 |walltime 3595.708 |
Transformer | epoch 0 | step 26190 |avg loss 4.954 |avg tokens 4907.000 |tokens/s 35447.446 |walltime 3597.092 |
Transformer | epoch 0 | step 26200 |avg loss 4.704 |avg tokens 4731.400 |tokens/s 34395.057 |walltime 3598.468 |
Transformer | epoch 0 | step 26210 |avg loss 5.718 |avg tokens 4360.400 |tokens/s 33215.941 |walltime 3599.781 |
Transformer | epoch 0 | step 26220 |avg loss 5.002 |avg tokens 4918.000 |tokens/s 35296.237 |walltime 3601.174 |
Transformer | epoch 0 | step 26230 |avg loss 5.062 |avg tokens 4410.800 |tokens/s 32187.031 |walltime 3602.545 |
Transformer | epoch 0 | step 26240 |avg loss 5.326 |avg tokens 4329.100 |tokens/s 32481.593 |walltime 3603.877 |
Transformer | epoch 0 | step 26250 |avg loss 5.175 |avg tokens 4522.500 |tokens/s 33540.341 |walltime 3605.226 |
Transformer | epoch 0 | step 26260 |avg loss 5.052 |avg tokens 4718.000 |tokens/s 33353.362 |walltime 3606.640 |
Transformer | epoch 0 | step 26270 |avg loss 5.243 |avg tokens 4531.900 |tokens/s 33863.870 |walltime 3607.979 |
Transformer | epoch 0 | step 26280 |avg loss 5.347 |avg tokens 4402.400 |tokens/s 32896.279 |walltime 3609.317 |
Transformer | epoch 0 | step 26290 |avg loss 5.072 |avg tokens 4158.200 |tokens/s 31297.900 |walltime 3610.645 |
Transformer | epoch 0 | step 26300 |avg loss 5.036 |avg tokens 4351.600 |tokens/s 31219.760 |walltime 3612.039 |
Transformer | epoch 0 | step 26310 |avg loss 5.071 |avg tokens 3990.600 |tokens/s 29012.806 |walltime 3613.415 |
Transformer | epoch 0 | step 26320 |avg loss 4.548 |avg tokens 4457.800 |tokens/s 32210.158 |walltime 3614.799 |
Transformer | epoch 0 | step 26330 |avg loss 5.714 |avg tokens 4446.200 |tokens/s 35197.225 |walltime 3616.062 |
Transformer | epoch 0 | step 26340 |avg loss 5.031 |avg tokens 4076.900 |tokens/s 30920.060 |walltime 3617.380 |
Gradient overflow.  Skipping step, loss scaler 0 reducing loss scale to 64.0
Transformer | epoch 0 | step 26350 |avg loss 5.402 |avg tokens 4033.100 |tokens/s 31533.387 |walltime 3618.659 |
Transformer | epoch 0 | step 26360 |avg loss 5.162 |avg tokens 4530.200 |tokens/s 33087.407 |walltime 3620.029 |
Transformer | epoch 0 | step 26370 |avg loss 4.826 |avg tokens 4505.700 |tokens/s 32362.383 |walltime 3621.421 |
Transformer | epoch 0 | step 26380 |avg loss 4.887 |avg tokens 4653.200 |tokens/s 33392.319 |walltime 3622.814 |
Transformer | epoch 0 | step 26390 |avg loss 4.950 |avg tokens 4769.600 |tokens/s 34473.656 |walltime 3624.198 |
Transformer | epoch 0 | step 26400 |avg loss 4.892 |avg tokens 4913.800 |tokens/s 35128.098 |walltime 3625.597 |
Transformer | epoch 0 | step 26410 |avg loss 4.977 |avg tokens 4739.900 |tokens/s 34165.838 |walltime 3626.984 |
Transformer | epoch 0 | step 26420 |avg loss 4.806 |avg tokens 4647.200 |tokens/s 32549.874 |walltime 3628.412 |
Transformer | epoch 0 | step 26430 |avg loss 4.917 |avg tokens 4738.100 |tokens/s 34123.500 |walltime 3629.800 |
Transformer | epoch 0 | step 26440 |avg loss 5.483 |avg tokens 3938.900 |tokens/s 29424.583 |walltime 3631.139 |
Transformer | epoch 0 | step 26450 |avg loss 5.072 |avg tokens 4513.800 |tokens/s 33394.545 |walltime 3632.491 |
Transformer | epoch 0 | step 26460 |avg loss 5.144 |avg tokens 4540.800 |tokens/s 32095.944 |walltime 3633.905 |
Transformer | epoch 0 | step 26470 |avg loss 5.156 |avg tokens 4359.700 |tokens/s 32504.847 |walltime 3635.247 |
Transformer | epoch 0 | step 26480 |avg loss 5.256 |avg tokens 4282.400 |tokens/s 32659.953 |walltime 3636.558 |
Transformer | epoch 0 | step 26490 |avg loss 5.485 |avg tokens 4437.200 |tokens/s 32272.655 |walltime 3637.933 |
Transformer | epoch 0 | step 26500 |avg loss 5.085 |avg tokens 4216.100 |tokens/s 31483.864 |walltime 3639.272 |
Transformer | epoch 0 | step 26510 |avg loss 5.190 |avg tokens 4856.600 |tokens/s 35280.480 |walltime 3640.648 |
Transformer | epoch 0 | step 26520 |avg loss 4.481 |avg tokens 4762.100 |tokens/s 33510.522 |walltime 3642.070 |
Transformer | epoch 0 | step 26530 |avg loss 4.483 |avg tokens 4611.500 |tokens/s 32231.602 |walltime 3643.500 |
Transformer | epoch 0 | step 26540 |avg loss 5.242 |avg tokens 4225.100 |tokens/s 30077.915 |walltime 3644.905 |
Transformer | epoch 0 | step 26550 |avg loss 4.729 |avg tokens 4588.100 |tokens/s 33325.390 |walltime 3646.282 |
Transformer | epoch 0 | step 26560 |avg loss 4.540 |avg tokens 4867.600 |tokens/s 34424.635 |walltime 3647.696 |
Transformer | epoch 0 | step 26570 |avg loss 4.751 |avg tokens 4787.300 |tokens/s 32777.832 |walltime 3649.156 |
Transformer | epoch 0 | step 26580 |avg loss 5.295 |avg tokens 4223.900 |tokens/s 31746.123 |walltime 3650.487 |
Transformer | epoch 0 | step 26590 |avg loss 4.937 |avg tokens 4395.100 |tokens/s 31801.336 |walltime 3651.869 |
Transformer | epoch 0 | step 26600 |avg loss 5.281 |avg tokens 4143.900 |tokens/s 30419.940 |walltime 3653.231 |
Transformer | epoch 0 | step 26610 |avg loss 5.310 |avg tokens 4473.100 |tokens/s 32587.231 |walltime 3654.604 |
Transformer | epoch 0 | step 26620 |avg loss 5.272 |avg tokens 4394.200 |tokens/s 32867.838 |walltime 3655.941 |
Transformer | epoch 0 | step 26630 |avg loss 5.144 |avg tokens 4652.800 |tokens/s 34499.771 |walltime 3657.289 |
Transformer | epoch 0 | step 26640 |avg loss 4.592 |avg tokens 4757.500 |tokens/s 34478.209 |walltime 3658.669 |
Transformer | epoch 0 | step 26650 |avg loss 4.518 |avg tokens 4658.000 |tokens/s 32694.963 |walltime 3660.094 |
Transformer | epoch 0 | step 26660 |avg loss 4.614 |avg tokens 4617.600 |tokens/s 32722.591 |walltime 3661.505 |
Transformer | epoch 0 | step 26670 |avg loss 5.391 |avg tokens 4303.200 |tokens/s 32642.777 |walltime 3662.823 |
Transformer | epoch 0 | step 26680 |avg loss 4.916 |avg tokens 4713.900 |tokens/s 34081.652 |walltime 3664.206 |
Transformer | epoch 0 | step 26690 |avg loss 4.897 |avg tokens 4397.300 |tokens/s 32696.624 |walltime 3665.551 |
Transformer | epoch 0 | step 26700 |avg loss 4.351 |avg tokens 4907.000 |tokens/s 34790.222 |walltime 3666.962 |
Transformer | epoch 0 | step 26710 |avg loss 4.995 |avg tokens 4505.800 |tokens/s 33003.897 |walltime 3668.327 |
Transformer | epoch 0 | step 26720 |avg loss 4.967 |avg tokens 4441.900 |tokens/s 33075.801 |walltime 3669.670 |
Transformer | epoch 0 | step 26730 |avg loss 4.773 |avg tokens 4504.800 |tokens/s 32951.819 |walltime 3671.037 |
Transformer | epoch 0 | step 26740 |avg loss 5.534 |avg tokens 3977.500 |tokens/s 30564.820 |walltime 3672.338 |
Transformer | epoch 0 | step 26750 |avg loss 4.538 |avg tokens 4642.100 |tokens/s 32961.987 |walltime 3673.747 |
Transformer | epoch 0 | step 26760 |avg loss 4.764 |avg tokens 4687.900 |tokens/s 33763.059 |walltime 3675.135 |
Transformer | epoch 0 | step 26770 |avg loss 5.086 |avg tokens 4620.000 |tokens/s 33874.287 |walltime 3676.499 |
Transformer | epoch 0 | step 26780 |avg loss 5.155 |avg tokens 4715.700 |tokens/s 32492.294 |walltime 3677.950 |
Transformer | epoch 0 | step 26790 |avg loss 5.061 |avg tokens 4011.000 |tokens/s 31909.236 |walltime 3679.207 |
Transformer | epoch 0 | step 26800 |avg loss 5.324 |avg tokens 4593.700 |tokens/s 34600.617 |walltime 3680.535 |
Transformer | epoch 0 | step 26810 |avg loss 5.178 |avg tokens 4484.500 |tokens/s 33135.523 |walltime 3681.888 |
Transformer | epoch 0 | step 26820 |avg loss 5.068 |avg tokens 4719.000 |tokens/s 33802.145 |walltime 3683.285 |
Transformer | epoch 0 | step 26830 |avg loss 4.699 |avg tokens 4729.800 |tokens/s 34024.569 |walltime 3684.675 |
Transformer | epoch 0 | step 26840 |avg loss 4.870 |avg tokens 4717.800 |tokens/s 34021.991 |walltime 3686.061 |
Transformer | epoch 0 | step 26850 |avg loss 4.737 |avg tokens 4516.800 |tokens/s 32286.867 |walltime 3687.460 |
Transformer | epoch 0 | step 26860 |avg loss 5.456 |avg tokens 4374.900 |tokens/s 32944.901 |walltime 3688.788 |
Transformer | epoch 0 | step 26870 |avg loss 5.076 |avg tokens 4313.000 |tokens/s 32843.800 |walltime 3690.101 |
Transformer | epoch 0 | step 26880 |avg loss 5.062 |avg tokens 4460.200 |tokens/s 31225.579 |walltime 3691.530 |
Transformer | epoch 0 | step 26890 |avg loss 5.199 |avg tokens 3869.400 |tokens/s 28388.885 |walltime 3692.893 |
Transformer | epoch 0 | step 26900 |avg loss 4.801 |avg tokens 4551.200 |tokens/s 33677.836 |walltime 3694.244 |
Transformer | epoch 0 | step 26910 |avg loss 5.167 |avg tokens 4485.800 |tokens/s 33778.819 |walltime 3695.572 |
Transformer | epoch 0 | step 26920 |avg loss 4.537 |avg tokens 4706.400 |tokens/s 33687.475 |walltime 3696.969 |
Transformer | epoch 0 | step 26930 |avg loss 5.505 |avg tokens 4433.600 |tokens/s 33678.908 |walltime 3698.286 |
Transformer | epoch 0 | step 26940 |avg loss 4.996 |avg tokens 4423.300 |tokens/s 32113.615 |walltime 3699.663 |
Transformer | epoch 0 | step 26950 |avg loss 5.601 |avg tokens 4724.500 |tokens/s 35418.748 |walltime 3700.997 |
Transformer | epoch 0 | step 26960 |avg loss 5.111 |avg tokens 4587.900 |tokens/s 33402.194 |walltime 3702.371 |
Transformer | epoch 0 | step 26970 |avg loss 5.311 |avg tokens 4494.600 |tokens/s 33951.639 |walltime 3703.694 |
